station,valid, drct ,  sknt
ABI,2013-03-11 23:52,290.00,5.00
ABI,2013-03-12 00:52,0.00,0.00
ABI,2013-03-12 01:52,150.00,8.00
ABI,2013-03-12 02:52,150.00,8.00
ABI,2013-03-12 03:52,150.00,8.00
ABI,2013-03-12 04:52,160.00,5.00
ABI,2013-03-12 05:52,170.00,7.00
ABI,2013-03-12 06:52,170.00,8.00
ABI,2013-03-12 07:52,nan,5.00
ABI,2013-03-12 08:52,160.00,7.00
ABI,2013-03-12 09:52,180.00,9.00
ABI,2013-03-12 10:52,190.00,11.00
ABI,2013-03-12 11:52,200.00,11.00
ABI,2013-03-12 12:52,200.00,13.00
ABI,2013-03-12 13:52,240.00,10.00
ABI,2013-03-12 14:52,240.00,10.00
ABI,2013-03-12 15:52,320.00,18.00
ABI,2013-03-12 16:52,320.00,20.00
ABI,2013-03-12 17:52,340.00,13.00
ABI,2013-03-12 18:52,350.00,9.00
ABI,2013-03-12 19:52,350.00,15.00
ABI,2013-03-12 20:52,360.00,9.00
ABI,2013-03-12 21:52,30.00,11.00
ABI,2013-03-12 22:52,30.00,10.00
ABI,2013-03-12 23:52,20.00,14.00
ABI,2013-03-13 00:52,20.00,12.00
ABI,2013-03-13 01:52,20.00,9.00
ABI,2013-03-13 02:52,30.00,6.00
ABI,2013-03-13 03:52,30.00,4.00
ABI,2013-03-13 04:52,70.00,3.00
ABI,2013-03-13 05:52,0.00,0.00
ABI,2013-03-13 06:52,0.00,0.00
ABI,2013-03-13 07:52,20.00,3.00
ABI,2013-03-13 08:52,0.00,0.00
ABI,2013-03-13 09:52,330.00,3.00
ABI,2013-03-13 10:52,0.00,0.00
ABI,2013-03-13 11:52,170.00,4.00
ABI,2013-03-13 12:52,0.00,0.00
ABI,2013-03-13 13:52,0.00,0.00
ABI,2013-03-13 14:52,130.00,9.00
ABI,2013-03-13 15:52,150.00,14.00
ABI,2013-03-13 16:52,140.00,13.00
ABI,2013-03-13 17:52,160.00,15.00
ABI,2013-03-13 18:52,160.00,10.00
ABI,2013-03-13 19:52,120.00,8.00
ABI,2013-03-13 20:52,140.00,9.00
ABI,2013-03-13 21:52,200.00,11.00
ABI,2013-03-13 22:52,180.00,9.00
ABI,2013-03-13 23:52,190.00,8.00
ABI,2013-03-14 00:52,130.00,7.00
ABI,2013-03-14 01:52,110.00,6.00
ABI,2013-03-14 02:52,130.00,9.00
ABI,2013-03-14 03:52,140.00,10.00
ABI,2013-03-14 04:52,140.00,12.00
ABI,2013-03-14 05:52,160.00,14.00
ABI,2013-03-14 06:52,150.00,10.00
ABI,2013-03-14 07:52,140.00,5.00
ABI,2013-03-14 08:52,150.00,5.00
ABI,2013-03-14 09:52,190.00,8.00
ABI,2013-03-14 10:52,190.00,8.00
ABI,2013-03-14 11:52,180.00,11.00
ABI,2013-03-14 12:52,180.00,8.00
ABI,2013-03-14 13:52,180.00,12.00
ABI,2013-03-14 14:52,190.00,16.00
ABI,2013-03-14 15:52,210.00,15.00
ABI,2013-03-14 16:52,200.00,17.00
ABI,2013-03-14 17:52,200.00,16.00
ABI,2013-03-14 18:52,200.00,15.00
ABI,2013-03-14 19:52,190.00,14.00
ABI,2013-03-14 20:52,180.00,14.00
ABI,2013-03-14 21:52,200.00,12.00
ABI,2013-03-14 22:52,180.00,14.00
ABI,2013-03-14 23:52,190.00,12.00
ABI,2013-03-15 00:52,180.00,7.00
ABI,2013-03-15 01:52,150.00,8.00
ABI,2013-03-15 02:52,140.00,7.00
ABI,2013-03-15 03:52,170.00,8.00
ABI,2013-03-15 04:52,180.00,11.00
ABI,2013-03-15 05:52,190.00,13.00
ABI,2013-03-15 06:52,190.00,14.00
ABI,2013-03-15 07:52,190.00,14.00
ABI,2013-03-15 08:52,190.00,10.00
ABI,2013-03-15 09:52,210.00,14.00
ABI,2013-03-15 10:52,200.00,11.00
ABI,2013-03-15 11:52,210.00,9.00
ABI,2013-03-15 12:52,nan,6.00
ABI,2013-03-15 13:52,220.00,9.00
ABI,2013-03-15 14:52,220.00,13.00
ABI,2013-03-15 15:52,200.00,17.00
ABI,2013-03-15 16:52,190.00,15.00
ABI,2013-03-15 17:52,200.00,18.00
ABI,2013-03-15 18:52,200.00,15.00
ABI,2013-03-15 19:52,200.00,17.00
ABI,2013-03-15 20:52,200.00,17.00
ABI,2013-03-15 21:52,200.00,20.00
ABI,2013-03-15 22:52,200.00,14.00
ABI,2013-03-15 23:52,190.00,15.00
ABI,2013-03-16 00:52,180.00,12.00
ABI,2013-03-16 01:52,170.00,8.00
ABI,2013-03-16 02:52,180.00,13.00
ABI,2013-03-16 03:52,180.00,17.00
ABI,2013-03-16 04:52,190.00,22.00
ABI,2013-03-16 05:52,180.00,16.00
ABI,2013-03-16 06:52,190.00,22.00
ABI,2013-03-16 07:52,180.00,18.00
ABI,2013-03-16 08:52,190.00,15.00
ABI,2013-03-16 09:52,180.00,16.00
ABI,2013-03-16 10:52,180.00,16.00
ABI,2013-03-16 11:52,180.00,13.00
ABI,2013-03-16 12:52,180.00,11.00
ABI,2013-03-16 13:52,190.00,20.00
ABI,2013-03-16 14:52,200.00,16.00
ABI,2013-03-16 15:52,200.00,19.00
ABI,2013-03-16 16:52,200.00,19.00
ABI,2013-03-16 17:52,220.00,16.00
ABI,2013-03-16 18:52,200.00,19.00
ABI,2013-03-16 19:52,210.00,13.00
ABI,2013-03-16 20:52,220.00,11.00
ABI,2013-03-16 21:52,240.00,12.00
ABI,2013-03-16 22:52,200.00,11.00
ABI,2013-03-16 23:52,200.00,10.00
ABI,2013-03-17 00:52,170.00,8.00
ABI,2013-03-17 01:48,360.00,14.00
ABI,2013-03-17 01:52,340.00,15.00
ABI,2013-03-17 02:10,20.00,11.00
ABI,2013-03-17 02:52,20.00,9.00
ABI,2013-03-17 03:52,10.00,9.00
ABI,2013-03-17 04:52,330.00,5.00
ABI,2013-03-17 05:52,320.00,5.00
ABI,2013-03-17 06:52,350.00,11.00
ABI,2013-03-17 07:52,330.00,12.00
ABI,2013-03-17 08:52,360.00,11.00
ABI,2013-03-17 09:52,360.00,9.00
ABI,2013-03-17 10:52,360.00,14.00
ABI,2013-03-17 11:52,360.00,10.00
ABI,2013-03-17 12:52,340.00,8.00
ABI,2013-03-17 13:52,350.00,7.00
ABI,2013-03-17 14:52,350.00,8.00
ABI,2013-03-17 15:52,360.00,10.00
ABI,2013-03-17 16:52,350.00,9.00
ABI,2013-03-17 17:52,360.00,8.00
ABI,2013-03-17 18:52,nan,5.00
ABI,2013-03-17 19:52,nan,4.00
ABI,2013-03-17 20:52,330.00,7.00
ABI,2013-03-17 21:52,300.00,4.00
ABI,2013-03-17 22:52,0.00,0.00
ABI,2013-03-17 23:52,140.00,4.00
ABI,2013-03-18 00:52,80.00,5.00
ABI,2013-03-18 01:52,110.00,9.00
ABI,2013-03-18 02:52,130.00,8.00
ABI,2013-03-18 03:52,260.00,3.00
ABI,2013-03-18 04:52,130.00,8.00
ABI,2013-03-18 05:52,0.00,0.00
ABI,2013-03-18 06:52,140.00,4.00
ABI,2013-03-18 07:52,170.00,6.00
ABI,2013-03-18 08:52,170.00,8.00
ABI,2013-03-18 09:52,210.00,14.00
ABI,2013-03-18 10:52,220.00,10.00
ABI,2013-03-18 11:52,290.00,5.00
ABI,2013-03-18 12:52,330.00,11.00
ABI,2013-03-18 13:52,360.00,21.00
ABI,2013-03-18 14:52,360.00,18.00
ABI,2013-03-18 15:52,350.00,15.00
ABI,2013-03-18 16:52,360.00,14.00
ABI,2013-03-18 17:52,350.00,9.00
ABI,2013-03-18 18:52,350.00,8.00
ABI,2013-03-18 19:52,360.00,7.00
ABI,2013-03-18 20:52,360.00,7.00
ABI,2013-03-18 21:52,340.00,7.00
ABI,2013-03-18 22:52,330.00,6.00
ABI,2013-03-18 23:52,360.00,7.00
ABI,2013-03-19 00:52,40.00,4.00
ABI,2013-03-19 01:52,80.00,5.00
ABI,2013-03-19 02:52,120.00,4.00
ABI,2013-03-19 03:52,90.00,6.00
ABI,2013-03-19 04:52,110.00,6.00
ABI,2013-03-19 05:52,140.00,7.00
ABI,2013-03-19 06:52,120.00,6.00
ABI,2013-03-19 07:52,130.00,8.00
ABI,2013-03-19 08:52,140.00,9.00
ABI,2013-03-19 09:52,140.00,10.00
ABI,2013-03-19 10:52,150.00,7.00
ABI,2013-03-19 11:52,60.00,4.00
ABI,2013-03-19 12:52,90.00,6.00
ABI,2013-03-19 13:52,100.00,5.00
ABI,2013-03-19 14:52,120.00,10.00
ABI,2013-03-19 15:52,140.00,13.00
ABI,2013-03-19 16:52,150.00,11.00
ABI,2013-03-19 17:52,160.00,9.00
ABI,2013-03-19 18:52,130.00,8.00
ABI,2013-03-19 19:52,110.00,4.00
ABI,2013-03-19 20:52,70.00,14.00
ABI,2013-03-19 21:52,70.00,11.00
ABI,2013-03-19 22:52,60.00,16.00
ABI,2013-03-19 23:52,50.00,14.00
ABI,2013-03-20 00:52,50.00,11.00
ABI,2013-03-20 01:52,40.00,8.00
ABI,2013-03-20 02:52,50.00,7.00
ABI,2013-03-20 03:52,50.00,11.00
ABI,2013-03-20 04:52,20.00,7.00
ABI,2013-03-20 05:52,10.00,10.00
ABI,2013-03-20 06:52,30.00,4.00
ABI,2013-03-20 07:52,30.00,4.00
ABI,2013-03-20 08:52,340.00,6.00
ABI,2013-03-20 09:52,10.00,7.00
ABI,2013-03-20 10:52,10.00,6.00
ABI,2013-03-20 11:52,340.00,4.00
ABI,2013-03-20 12:52,300.00,3.00
ABI,2013-03-20 13:52,0.00,0.00
ABI,2013-03-20 14:52,10.00,4.00
ABI,2013-03-20 15:52,60.00,5.00
ABI,2013-03-20 16:52,70.00,10.00
ABI,2013-03-20 17:52,80.00,8.00
ABI,2013-03-20 18:52,90.00,7.00
ABI,2013-03-20 19:52,110.00,7.00
ABI,2013-03-20 20:52,150.00,7.00
ABI,2013-03-20 21:52,130.00,11.00
ABI,2013-03-20 22:52,170.00,11.00
ABI,2013-03-20 23:52,150.00,11.00
ABI,2013-03-21 00:52,150.00,8.00
ABI,2013-03-21 01:52,130.00,9.00
ABI,2013-03-21 02:52,140.00,12.00
ABI,2013-03-21 03:52,150.00,9.00
ABI,2013-03-21 04:52,150.00,11.00
ABI,2013-03-21 05:52,150.00,13.00
ABI,2013-03-21 06:52,150.00,13.00
ABI,2013-03-21 07:52,160.00,17.00
ABI,2013-03-21 08:52,170.00,18.00
ABI,2013-03-21 09:52,170.00,16.00
ABI,2013-03-21 10:52,170.00,13.00
ABI,2013-03-21 11:52,180.00,14.00
ABI,2013-03-21 12:52,170.00,12.00
ABI,2013-03-21 13:52,170.00,16.00
ABI,2013-03-21 14:52,180.00,20.00
ABI,2013-03-21 15:52,190.00,23.00
ABI,2013-03-21 16:52,180.00,21.00
ABI,2013-03-21 17:52,210.00,17.00
ABI,2013-03-21 18:52,210.00,24.00
ABI,2013-03-21 19:52,220.00,16.00
ABI,2013-03-21 20:52,240.00,11.00
ABI,2013-03-21 21:52,270.00,15.00
ABI,2013-03-21 22:52,270.00,13.00
ABI,2013-03-21 23:52,260.00,15.00
ABI,2013-03-22 00:52,230.00,7.00
ABI,2013-03-22 01:52,170.00,8.00
ABI,2013-03-22 02:52,210.00,15.00
ABI,2013-03-22 03:52,200.00,12.00
ABI,2013-03-22 04:52,200.00,15.00
ABI,2013-03-22 05:52,200.00,15.00
ABI,2013-03-22 06:52,210.00,16.00
ABI,2013-03-22 07:52,220.00,13.00
ABI,2013-03-22 08:52,220.00,8.00
ABI,2013-03-22 09:52,330.00,14.00
ABI,2013-03-22 10:52,330.00,16.00
ABI,2013-03-22 11:52,10.00,14.00
ABI,2013-03-22 11:59,360.00,15.00
ABI,2013-03-22 12:24,360.00,13.00
ABI,2013-03-22 12:52,360.00,13.00
ABI,2013-03-22 13:52,350.00,14.00
ABI,2013-03-22 14:37,360.00,14.00
ABI,2013-03-22 14:52,360.00,14.00
ABI,2013-03-22 15:52,340.00,12.00
ABI,2013-03-22 16:52,350.00,10.00
ABI,2013-03-22 17:52,350.00,14.00
ABI,2013-03-22 18:52,360.00,13.00
ABI,2013-03-22 19:52,10.00,10.00
ABI,2013-03-22 20:52,350.00,10.00
ABI,2013-03-22 21:52,350.00,10.00
ABI,2013-03-22 22:52,30.00,8.00
ABI,2013-03-22 23:52,40.00,5.00
ABI,2013-03-23 00:52,80.00,6.00
ABI,2013-03-23 01:48,70.00,5.00
ABI,2013-03-23 01:52,60.00,4.00
ABI,2013-03-23 02:52,70.00,7.00
ABI,2013-03-23 03:52,90.00,7.00
ABI,2013-03-23 04:43,90.00,5.00
ABI,2013-03-23 04:52,90.00,5.00
ABI,2013-03-23 05:38,70.00,5.00
ABI,2013-03-23 05:52,50.00,4.00
ABI,2013-03-23 06:20,50.00,6.00
ABI,2013-03-23 06:52,30.00,5.00
ABI,2013-03-23 07:52,360.00,7.00
ABI,2013-03-23 08:18,350.00,8.00
ABI,2013-03-23 08:52,130.00,16.00
ABI,2013-03-23 09:43,270.00,8.00
ABI,2013-03-23 09:52,120.00,8.00
ABI,2013-03-23 10:24,130.00,14.00
ABI,2013-03-23 10:37,210.00,11.00
ABI,2013-03-23 10:52,0.00,0.00
ABI,2013-03-23 11:04,10.00,3.00
ABI,2013-03-23 11:21,350.00,5.00
ABI,2013-03-23 11:52,10.00,3.00
ABI,2013-03-23 12:06,330.00,5.00
ABI,2013-03-23 12:33,30.00,4.00
ABI,2013-03-23 12:52,0.00,0.00
ABI,2013-03-23 13:37,0.00,0.00
ABI,2013-03-23 13:52,120.00,4.00
ABI,2013-03-23 14:39,160.00,3.00
ABI,2013-03-23 14:52,0.00,0.00
ABI,2013-03-23 15:42,0.00,0.00
ABI,2013-03-23 15:52,0.00,0.00
ABI,2013-03-23 16:52,0.00,0.00
ABI,2013-03-23 17:52,0.00,0.00
ABI,2013-03-23 18:14,50.00,3.00
ABI,2013-03-23 18:52,30.00,4.00
ABI,2013-03-23 19:27,nan,3.00
ABI,2013-03-23 19:52,30.00,6.00
ABI,2013-03-23 20:52,10.00,7.00
ABI,2013-03-23 21:52,70.00,6.00
ABI,2013-03-23 22:52,120.00,9.00
ABI,2013-03-23 23:52,110.00,11.00
ABI,2013-03-24 00:52,100.00,8.00
ABI,2013-03-24 01:52,70.00,8.00
ABI,2013-03-24 02:35,50.00,9.00
ABI,2013-03-24 02:52,360.00,25.00
ABI,2013-03-24 03:06,360.00,27.00
ABI,2013-03-24 03:52,10.00,20.00
ABI,2013-03-24 04:52,360.00,24.00
ABI,2013-03-24 05:00,360.00,25.00
ABI,2013-03-24 05:44,350.00,25.00
ABI,2013-03-24 05:52,350.00,23.00
ABI,2013-03-24 06:52,350.00,23.00
ABI,2013-03-24 07:52,340.00,20.00
ABI,2013-03-24 08:52,330.00,22.00
ABI,2013-03-24 09:52,330.00,16.00
ABI,2013-03-24 10:52,330.00,17.00
ABI,2013-03-24 11:52,320.00,16.00
ABI,2013-03-24 12:52,320.00,14.00
ABI,2013-03-24 13:52,330.00,19.00
ABI,2013-03-24 14:52,330.00,19.00
ABI,2013-03-24 15:52,330.00,17.00
ABI,2013-03-24 16:52,340.00,15.00
ABI,2013-03-24 17:52,350.00,13.00
ABI,2013-03-24 18:52,360.00,14.00
ABI,2013-03-24 19:52,340.00,16.00
ABI,2013-03-24 20:52,350.00,8.00
ABI,2013-03-24 21:52,350.00,8.00
ABI,2013-03-24 22:52,360.00,14.00
ABI,2013-03-24 23:52,10.00,12.00
ABI,2013-03-25 00:52,10.00,10.00
ABI,2013-03-25 01:52,30.00,6.00
ABI,2013-03-25 02:52,50.00,5.00
ABI,2013-03-25 03:52,70.00,5.00
ABI,2013-03-25 04:52,60.00,6.00
ABI,2013-03-25 05:52,50.00,5.00
ABI,2013-03-25 06:52,60.00,9.00
ABI,2013-03-25 07:52,60.00,6.00
ABI,2013-03-25 08:52,50.00,7.00
ABI,2013-03-25 09:52,50.00,4.00
ABI,2013-03-25 10:52,0.00,0.00
ABI,2013-03-25 11:52,10.00,3.00
ABI,2013-03-25 12:52,10.00,3.00
ABI,2013-03-25 13:52,0.00,0.00
ABI,2013-03-25 14:52,50.00,6.00
ABI,2013-03-25 15:52,10.00,9.00
ABI,2013-03-25 16:52,60.00,8.00
ABI,2013-03-25 17:52,50.00,6.00
ABI,2013-03-25 18:52,60.00,6.00
ABI,2013-03-25 19:52,20.00,5.00
ABI,2013-03-25 20:52,360.00,8.00
ABI,2013-03-25 21:52,nan,5.00
ABI,2013-03-25 22:52,350.00,8.00
ABI,2013-03-25 23:52,350.00,9.00
ABI,2013-03-26 00:52,360.00,7.00
ABI,2013-03-26 01:52,20.00,6.00
ABI,2013-03-26 02:52,100.00,5.00
ABI,2013-03-26 03:52,70.00,5.00
ABI,2013-03-26 04:52,140.00,5.00
ABI,2013-03-26 05:52,150.00,5.00
ABI,2013-03-26 06:52,160.00,6.00
ABI,2013-03-26 07:52,140.00,3.00
ABI,2013-03-26 08:52,130.00,5.00
ABI,2013-03-26 09:52,190.00,5.00
ABI,2013-03-26 10:52,180.00,5.00
ABI,2013-03-26 11:52,150.00,4.00
ABI,2013-03-26 12:52,160.00,5.00
ABI,2013-03-26 13:52,130.00,4.00
ABI,2013-03-26 14:52,170.00,7.00
ABI,2013-03-26 15:52,170.00,9.00
ABI,2013-03-26 16:52,200.00,7.00
ABI,2013-03-26 17:52,210.00,10.00
ABI,2013-03-26 18:52,220.00,11.00
ABI,2013-03-26 19:52,180.00,8.00
ABI,2013-03-26 20:52,200.00,13.00
ABI,2013-03-26 21:52,170.00,12.00
ABI,2013-03-26 22:52,170.00,14.00
ABI,2013-03-26 23:52,180.00,11.00
ABI,2013-03-27 00:52,140.00,8.00
ABI,2013-03-27 01:52,130.00,9.00
ABI,2013-03-27 02:52,140.00,11.00
ABI,2013-03-27 03:52,150.00,13.00
ABI,2013-03-27 04:52,150.00,15.00
ABI,2013-03-27 05:52,150.00,14.00
ABI,2013-03-27 06:52,160.00,14.00
ABI,2013-03-27 07:52,160.00,14.00
ABI,2013-03-27 08:52,160.00,15.00
ABI,2013-03-27 09:52,160.00,16.00
ABI,2013-03-27 10:52,170.00,13.00
ABI,2013-03-27 11:52,170.00,16.00
ABI,2013-03-27 12:52,170.00,16.00
ABI,2013-03-27 13:52,180.00,18.00
ABI,2013-03-27 14:52,190.00,23.00
ABI,2013-03-27 15:52,190.00,21.00
ABI,2013-03-27 16:52,200.00,23.00
ABI,2013-03-27 17:52,210.00,22.00
ABI,2013-03-27 18:52,170.00,19.00
ABI,2013-03-27 19:52,180.00,17.00
ABI,2013-03-27 20:52,190.00,17.00
ABI,2013-03-27 21:52,180.00,20.00
ABI,2013-03-27 22:52,170.00,20.00
ABI,2013-03-27 23:52,180.00,15.00
ABI,2013-03-28 00:52,170.00,10.00
ABI,2013-03-28 01:52,160.00,12.00
ABI,2013-03-28 02:52,170.00,16.00
ABI,2013-03-28 03:52,180.00,14.00
ABI,2013-03-28 04:52,180.00,15.00
ABI,2013-03-28 05:52,190.00,21.00
ABI,2013-03-28 06:52,180.00,14.00
ABI,2013-03-28 07:52,170.00,9.00
ABI,2013-03-28 08:52,150.00,9.00
ABI,2013-03-28 09:52,150.00,9.00
ABI,2013-03-28 10:52,120.00,11.00
ABI,2013-03-28 11:52,120.00,9.00
ABI,2013-03-28 12:52,130.00,10.00
ABI,2013-03-28 13:52,130.00,9.00
ABI,2013-03-28 14:52,180.00,14.00
ABI,2013-03-28 15:52,170.00,11.00
ABI,2013-03-28 16:52,190.00,12.00
ABI,2013-03-28 17:52,200.00,10.00
ABI,2013-03-28 18:52,180.00,10.00
ABI,2013-03-28 19:52,170.00,8.00
ABI,2013-03-28 20:52,180.00,9.00
ABI,2013-03-28 21:52,180.00,13.00
ABI,2013-03-28 22:52,160.00,12.00
ABI,2013-03-28 23:52,170.00,16.00
ABI,2013-03-29 00:52,160.00,13.00
ABI,2013-03-29 01:52,170.00,13.00
ABI,2013-03-29 02:52,160.00,14.00
ABI,2013-03-29 03:52,170.00,17.00
ABI,2013-03-29 04:52,170.00,15.00
ABI,2013-03-29 05:52,180.00,17.00
ABI,2013-03-29 06:52,170.00,16.00
ABI,2013-03-29 07:52,170.00,10.00
ABI,2013-03-29 08:52,170.00,9.00
ABI,2013-03-29 09:20,180.00,10.00
ABI,2013-03-29 09:52,180.00,9.00
ABI,2013-03-29 10:52,200.00,15.00
ABI,2013-03-29 11:52,180.00,12.00
ABI,2013-03-29 12:52,170.00,8.00
ABI,2013-03-29 13:52,180.00,7.00
ABI,2013-03-29 13:59,180.00,10.00
ABI,2013-03-29 14:07,180.00,9.00
ABI,2013-03-29 14:52,200.00,10.00
ABI,2013-03-29 15:52,200.00,14.00
ABI,2013-03-29 16:52,190.00,14.00
ABI,2013-03-29 17:52,180.00,10.00
ABI,2013-03-29 18:52,190.00,13.00
ABI,2013-03-29 19:52,180.00,15.00
ABI,2013-03-29 20:52,190.00,17.00
ABI,2013-03-29 21:52,210.00,13.00
ABI,2013-03-29 22:52,180.00,8.00
ABI,2013-03-29 23:34,180.00,5.00
ABI,2013-03-29 23:52,200.00,3.00
ABI,2013-03-30 00:12,120.00,5.00
ABI,2013-03-30 00:52,150.00,23.00
ABI,2013-03-30 01:52,160.00,13.00
ABI,2013-03-30 02:52,170.00,8.00
ABI,2013-03-30 03:52,190.00,18.00
ABI,2013-03-30 04:52,0.00,0.00
ABI,2013-03-30 05:52,180.00,13.00
ABI,2013-03-30 06:52,110.00,6.00
ABI,2013-03-30 07:52,150.00,7.00
ABI,2013-03-30 08:52,150.00,10.00
ABI,2013-03-30 09:52,160.00,10.00
ABI,2013-03-30 10:52,160.00,7.00
ABI,2013-03-30 11:52,140.00,7.00
ABI,2013-03-30 12:52,180.00,7.00
ABI,2013-03-30 13:40,190.00,5.00
ABI,2013-03-30 13:52,190.00,7.00
ABI,2013-03-30 14:52,220.00,11.00
ABI,2013-03-30 15:52,220.00,13.00
ABI,2013-03-30 16:52,210.00,9.00
ABI,2013-03-30 17:52,210.00,9.00
ABI,2013-03-30 18:52,220.00,9.00
ABI,2013-03-30 19:52,nan,5.00
ABI,2013-03-30 20:52,nan,5.00
ABI,2013-03-30 21:52,nan,3.00
ABI,2013-03-30 22:52,260.00,7.00
ABI,2013-03-30 23:52,nan,3.00
ABI,2013-03-31 00:52,140.00,9.00
ABI,2013-03-31 01:52,140.00,8.00
ABI,2013-03-31 02:52,150.00,14.00
ABI,2013-03-31 03:52,160.00,15.00
ABI,2013-03-31 04:52,170.00,15.00
ABI,2013-03-31 05:52,170.00,14.00
ABI,2013-03-31 06:52,160.00,11.00
ABI,2013-03-31 07:52,180.00,10.00
ABI,2013-03-31 08:52,190.00,9.00
ABI,2013-03-31 09:52,210.00,11.00
ABI,2013-03-31 10:52,210.00,14.00
ABI,2013-03-31 11:52,280.00,8.00
ABI,2013-03-31 12:37,360.00,16.00
ABI,2013-03-31 12:52,350.00,19.00
ABI,2013-03-31 13:18,10.00,14.00
ABI,2013-03-31 13:52,30.00,15.00
ABI,2013-03-31 13:59,40.00,18.00
ABI,2013-03-31 14:39,30.00,16.00
ABI,2013-03-31 14:52,50.00,13.00
ABI,2013-03-31 15:10,50.00,13.00
ABI,2013-03-31 15:52,40.00,13.00
ABI,2013-03-31 16:52,50.00,14.00
ABI,2013-03-31 17:52,50.00,13.00
ABI,2013-03-31 18:52,60.00,10.00
ABI,2013-03-31 19:52,30.00,8.00
ABI,2013-03-31 20:52,20.00,7.00
ABI,2013-03-31 21:52,10.00,8.00
ABI,2013-03-31 22:52,360.00,10.00
ABI,2013-03-31 23:52,30.00,6.00
ABI,2013-04-01 00:52,30.00,5.00
ABI,2013-04-01 01:52,30.00,5.00
ABI,2013-04-01 02:52,50.00,4.00
ABI,2013-04-01 03:52,50.00,6.00
ABI,2013-04-01 04:52,50.00,3.00
ABI,2013-04-01 05:52,0.00,0.00
ABI,2013-04-01 06:52,120.00,3.00
ABI,2013-04-01 07:52,120.00,6.00
ABI,2013-04-01 08:52,120.00,7.00
ABI,2013-04-01 09:52,140.00,7.00
ABI,2013-04-01 10:52,150.00,6.00
ABI,2013-04-01 11:52,160.00,6.00
ABI,2013-04-01 12:52,160.00,8.00
ABI,2013-04-01 13:52,130.00,5.00
ABI,2013-04-01 14:52,160.00,11.00
ABI,2013-04-01 15:52,160.00,11.00
ABI,2013-04-01 16:52,160.00,11.00
ABI,2013-04-01 17:52,150.00,12.00
ABI,2013-04-01 18:52,140.00,11.00
ABI,2013-04-01 19:52,130.00,12.00
ABI,2013-04-01 20:52,120.00,13.00
ABI,2013-04-01 21:52,160.00,12.00
ABI,2013-04-01 22:52,160.00,11.00
ABI,2013-04-01 23:52,140.00,13.00
ABI,2013-04-02 00:52,120.00,13.00
ABI,2013-04-02 01:52,130.00,13.00
ABI,2013-04-02 02:52,140.00,13.00
ABI,2013-04-02 03:52,30.00,11.00
ABI,2013-04-02 04:52,100.00,11.00
ABI,2013-04-02 05:52,90.00,17.00
ABI,2013-04-02 06:52,100.00,17.00
ABI,2013-04-02 07:52,120.00,8.00
ABI,2013-04-02 08:52,130.00,6.00
ABI,2013-04-02 09:52,150.00,7.00
ABI,2013-04-02 10:44,170.00,4.00
ABI,2013-04-02 10:52,0.00,0.00
ABI,2013-04-02 11:21,350.00,10.00
ABI,2013-04-02 11:52,350.00,13.00
ABI,2013-04-02 12:24,360.00,13.00
ABI,2013-04-02 12:52,350.00,12.00
ABI,2013-04-02 12:59,360.00,12.00
ABI,2013-04-02 13:52,350.00,11.00
ABI,2013-04-02 14:52,340.00,12.00
ABI,2013-04-02 15:03,340.00,13.00
ABI,2013-04-02 15:40,10.00,9.00
ABI,2013-04-02 15:52,360.00,10.00
ABI,2013-04-02 16:19,350.00,12.00
ABI,2013-04-02 16:52,340.00,13.00
ABI,2013-04-02 17:48,340.00,13.00
ABI,2013-04-02 17:52,340.00,12.00
ABI,2013-04-02 18:03,340.00,13.00
ABI,2013-04-02 18:40,350.00,14.00
ABI,2013-04-02 18:52,10.00,11.00
ABI,2013-04-02 19:08,360.00,12.00
ABI,2013-04-02 19:20,360.00,12.00
ABI,2013-04-02 19:52,350.00,11.00
ABI,2013-04-02 20:03,360.00,9.00
ABI,2013-04-02 20:26,350.00,14.00
ABI,2013-04-02 20:52,340.00,12.00
ABI,2013-04-02 21:52,350.00,13.00
ABI,2013-04-02 22:47,360.00,15.00
ABI,2013-04-02 22:52,350.00,13.00
ABI,2013-04-02 23:52,360.00,13.00
ABI,2013-04-03 00:21,360.00,9.00
ABI,2013-04-03 00:31,360.00,13.00
ABI,2013-04-03 00:52,350.00,12.00
ABI,2013-04-03 01:52,10.00,10.00
ABI,2013-04-03 01:59,360.00,10.00
ABI,2013-04-03 02:52,60.00,9.00
ABI,2013-04-03 03:34,360.00,12.00
ABI,2013-04-03 03:52,10.00,10.00
ABI,2013-04-03 04:52,360.00,11.00
ABI,2013-04-03 05:52,360.00,15.00
ABI,2013-04-03 06:52,360.00,17.00
ABI,2013-04-03 07:38,350.00,13.00
ABI,2013-04-03 07:47,360.00,14.00
ABI,2013-04-03 07:52,350.00,17.00
ABI,2013-04-03 08:15,340.00,16.00
ABI,2013-04-03 08:39,340.00,17.00
ABI,2013-04-03 08:52,340.00,13.00
ABI,2013-04-03 09:44,340.00,17.00
ABI,2013-04-03 09:52,340.00,16.00
ABI,2013-04-03 10:52,340.00,13.00
ABI,2013-04-03 11:05,340.00,12.00
ABI,2013-04-03 11:52,350.00,11.00
ABI,2013-04-03 12:39,360.00,10.00
ABI,2013-04-03 12:52,360.00,12.00
ABI,2013-04-03 13:01,360.00,12.00
ABI,2013-04-03 13:52,350.00,14.00
ABI,2013-04-03 14:10,350.00,15.00
