station,valid, drct ,  sknt
SJT,2013-04-11 21:51,270.00,14.00
SJT,2013-04-11 22:51,270.00,12.00
SJT,2013-04-11 23:51,280.00,15.00
SJT,2013-04-12 00:51,320.00,10.00
SJT,2013-04-12 01:51,50.00,6.00
SJT,2013-04-12 02:51,80.00,10.00
SJT,2013-04-12 03:51,100.00,7.00
SJT,2013-04-12 04:51,0.00,0.00
SJT,2013-04-12 05:51,0.00,0.00
SJT,2013-04-12 06:51,0.00,0.00
SJT,2013-04-12 07:51,150.00,3.00
SJT,2013-04-12 08:51,180.00,4.00
SJT,2013-04-12 09:51,0.00,0.00
SJT,2013-04-12 10:51,220.00,4.00
SJT,2013-04-12 11:51,220.00,6.00
SJT,2013-04-12 12:51,190.00,3.00
SJT,2013-04-12 13:51,0.00,0.00
SJT,2013-04-12 14:51,180.00,10.00
SJT,2013-04-12 15:51,170.00,12.00
SJT,2013-04-12 16:51,160.00,11.00
SJT,2013-04-12 17:51,170.00,12.00
SJT,2013-04-12 18:51,170.00,12.00
SJT,2013-04-12 19:35,170.00,9.00
SJT,2013-04-12 19:51,180.00,12.00
SJT,2013-04-12 20:51,200.00,13.00
SJT,2013-04-12 21:51,160.00,14.00
SJT,2013-04-12 22:51,180.00,12.00
SJT,2013-04-12 23:51,160.00,7.00
SJT,2013-04-13 00:51,180.00,9.00
SJT,2013-04-13 01:51,160.00,8.00
SJT,2013-04-13 02:51,150.00,6.00
SJT,2013-04-13 03:51,150.00,8.00
SJT,2013-04-13 04:51,150.00,12.00
SJT,2013-04-13 05:51,130.00,9.00
SJT,2013-04-13 06:51,140.00,11.00
SJT,2013-04-13 07:51,170.00,13.00
SJT,2013-04-13 08:51,170.00,14.00
SJT,2013-04-13 09:51,170.00,10.00
SJT,2013-04-13 10:51,160.00,11.00
SJT,2013-04-13 11:51,160.00,3.00
SJT,2013-04-13 12:51,120.00,4.00
SJT,2013-04-13 13:51,150.00,6.00
SJT,2013-04-13 14:51,160.00,5.00
SJT,2013-04-13 15:51,190.00,13.00
SJT,2013-04-13 16:51,180.00,14.00
SJT,2013-04-13 17:51,170.00,12.00
SJT,2013-04-13 18:51,170.00,18.00
SJT,2013-04-13 19:51,170.00,16.00
SJT,2013-04-13 20:51,140.00,14.00
SJT,2013-04-13 21:51,150.00,13.00
SJT,2013-04-13 22:51,170.00,8.00
SJT,2013-04-13 23:51,160.00,11.00
SJT,2013-04-14 00:51,140.00,10.00
SJT,2013-04-14 01:51,160.00,12.00
SJT,2013-04-14 02:51,170.00,12.00
SJT,2013-04-14 03:51,180.00,11.00
SJT,2013-04-14 04:51,160.00,7.00
SJT,2013-04-14 05:51,150.00,4.00
SJT,2013-04-14 06:51,160.00,9.00
SJT,2013-04-14 07:51,170.00,10.00
SJT,2013-04-14 08:51,180.00,9.00
SJT,2013-04-14 09:51,190.00,10.00
SJT,2013-04-14 10:51,200.00,8.00
SJT,2013-04-14 11:51,200.00,12.00
SJT,2013-04-14 12:51,210.00,14.00
SJT,2013-04-14 13:51,220.00,14.00
SJT,2013-04-14 14:51,220.00,13.00
SJT,2013-04-14 15:51,230.00,20.00
SJT,2013-04-14 16:51,230.00,16.00
SJT,2013-04-14 17:51,260.00,24.00
SJT,2013-04-14 18:51,260.00,24.00
SJT,2013-04-14 19:51,250.00,22.00
SJT,2013-04-14 20:51,240.00,16.00
SJT,2013-04-14 21:51,240.00,19.00
SJT,2013-04-14 22:51,240.00,16.00
SJT,2013-04-14 23:51,230.00,12.00
SJT,2013-04-15 00:51,240.00,11.00
SJT,2013-04-15 01:51,200.00,11.00
SJT,2013-04-15 02:51,200.00,11.00
SJT,2013-04-15 03:51,200.00,12.00
SJT,2013-04-15 04:51,180.00,8.00
SJT,2013-04-15 05:51,0.00,0.00
SJT,2013-04-15 06:51,190.00,7.00
SJT,2013-04-15 07:51,190.00,10.00
SJT,2013-04-15 08:51,180.00,11.00
SJT,2013-04-15 09:51,180.00,16.00
SJT,2013-04-15 10:51,180.00,15.00
SJT,2013-04-15 11:51,190.00,13.00
SJT,2013-04-15 12:51,200.00,11.00
SJT,2013-04-15 13:51,210.00,11.00
SJT,2013-04-15 14:51,200.00,14.00
SJT,2013-04-15 15:51,210.00,17.00
SJT,2013-04-15 16:51,240.00,14.00
SJT,2013-04-15 17:51,260.00,10.00
SJT,2013-04-15 18:51,250.00,10.00
SJT,2013-04-15 19:51,200.00,13.00
SJT,2013-04-15 20:51,200.00,12.00
SJT,2013-04-15 21:51,180.00,14.00
SJT,2013-04-15 22:51,180.00,11.00
SJT,2013-04-15 23:51,210.00,12.00
SJT,2013-04-16 00:51,190.00,9.00
SJT,2013-04-16 01:51,180.00,7.00
SJT,2013-04-16 02:51,180.00,9.00
SJT,2013-04-16 03:51,180.00,9.00
SJT,2013-04-16 04:51,180.00,8.00
SJT,2013-04-16 05:51,190.00,8.00
SJT,2013-04-16 06:51,180.00,9.00
SJT,2013-04-16 07:51,180.00,10.00
SJT,2013-04-16 08:51,180.00,11.00
SJT,2013-04-16 09:51,180.00,11.00
SJT,2013-04-16 10:51,190.00,8.00
SJT,2013-04-16 11:51,180.00,9.00
SJT,2013-04-16 12:51,180.00,5.00
SJT,2013-04-16 13:51,180.00,7.00
SJT,2013-04-16 14:51,170.00,4.00
SJT,2013-04-16 15:51,210.00,5.00
SJT,2013-04-16 16:51,180.00,6.00
SJT,2013-04-16 17:51,0.00,0.00
SJT,2013-04-16 18:51,nan,6.00
SJT,2013-04-16 19:51,200.00,8.00
SJT,2013-04-16 20:51,160.00,7.00
SJT,2013-04-16 21:51,180.00,12.00
SJT,2013-04-16 22:51,170.00,11.00
SJT,2013-04-16 23:51,170.00,12.00
SJT,2013-04-17 00:51,160.00,11.00
SJT,2013-04-17 01:51,150.00,19.00
SJT,2013-04-17 02:51,150.00,15.00
SJT,2013-04-17 03:51,160.00,14.00
SJT,2013-04-17 04:51,160.00,11.00
SJT,2013-04-17 05:51,150.00,16.00
SJT,2013-04-17 06:51,140.00,9.00
SJT,2013-04-17 07:51,140.00,11.00
SJT,2013-04-17 08:33,170.00,16.00
SJT,2013-04-17 08:51,160.00,16.00
SJT,2013-04-17 09:34,170.00,13.00
SJT,2013-04-17 09:51,170.00,14.00
SJT,2013-04-17 10:51,170.00,15.00
SJT,2013-04-17 11:02,180.00,10.00
SJT,2013-04-17 11:51,170.00,15.00
SJT,2013-04-17 12:51,170.00,14.00
SJT,2013-04-17 13:51,170.00,16.00
SJT,2013-04-17 14:51,180.00,20.00
SJT,2013-04-17 15:51,180.00,28.00
SJT,2013-04-17 16:51,190.00,19.00
SJT,2013-04-17 17:51,200.00,16.00
SJT,2013-04-17 18:51,190.00,15.00
SJT,2013-04-17 19:51,180.00,18.00
SJT,2013-04-17 20:51,180.00,16.00
SJT,2013-04-17 21:51,220.00,20.00
SJT,2013-04-17 22:51,210.00,16.00
SJT,2013-04-17 23:51,190.00,18.00
SJT,2013-04-18 00:51,170.00,16.00
SJT,2013-04-18 01:51,160.00,17.00
SJT,2013-04-18 02:51,160.00,16.00
SJT,2013-04-18 03:51,170.00,15.00
SJT,2013-04-18 04:51,170.00,17.00
SJT,2013-04-18 05:51,170.00,19.00
SJT,2013-04-18 06:51,200.00,14.00
SJT,2013-04-18 07:04,280.00,16.00
SJT,2013-04-18 07:11,250.00,17.00
SJT,2013-04-18 07:18,330.00,40.00
SJT,2013-04-18 07:25,320.00,29.00
SJT,2013-04-18 07:32,330.00,28.00
SJT,2013-04-18 07:41,330.00,19.00
SJT,2013-04-18 07:45,340.00,19.00
SJT,2013-04-18 07:51,350.00,19.00
SJT,2013-04-18 08:15,320.00,15.00
SJT,2013-04-18 08:51,320.00,8.00
SJT,2013-04-18 09:51,320.00,18.00
SJT,2013-04-18 10:51,350.00,11.00
SJT,2013-04-18 11:51,350.00,18.00
SJT,2013-04-18 12:51,350.00,17.00
SJT,2013-04-18 13:51,350.00,13.00
SJT,2013-04-18 14:51,360.00,15.00
SJT,2013-04-18 15:51,350.00,18.00
SJT,2013-04-18 16:51,340.00,15.00
SJT,2013-04-18 17:51,350.00,14.00
SJT,2013-04-18 18:51,350.00,13.00
SJT,2013-04-18 19:51,330.00,13.00
SJT,2013-04-18 20:51,340.00,16.00
SJT,2013-04-18 21:51,350.00,15.00
SJT,2013-04-18 22:51,360.00,16.00
SJT,2013-04-18 23:51,340.00,16.00
SJT,2013-04-19 00:51,360.00,16.00
SJT,2013-04-19 01:51,30.00,12.00
SJT,2013-04-19 02:51,50.00,11.00
SJT,2013-04-19 03:51,60.00,8.00
SJT,2013-04-19 04:51,40.00,6.00
SJT,2013-04-19 05:51,40.00,6.00
SJT,2013-04-19 06:51,40.00,4.00
SJT,2013-04-19 07:51,20.00,4.00
SJT,2013-04-19 08:51,0.00,0.00
SJT,2013-04-19 09:51,30.00,4.00
SJT,2013-04-19 10:51,20.00,4.00
SJT,2013-04-19 11:51,0.00,0.00
SJT,2013-04-19 12:51,0.00,0.00
SJT,2013-04-19 13:51,0.00,0.00
SJT,2013-04-19 14:51,50.00,4.00
SJT,2013-04-19 15:51,60.00,6.00
SJT,2013-04-19 16:51,90.00,5.00
SJT,2013-04-19 17:51,0.00,0.00
SJT,2013-04-19 18:51,nan,6.00
SJT,2013-04-19 19:51,250.00,7.00
SJT,2013-04-19 20:51,290.00,6.00
SJT,2013-04-19 21:51,nan,3.00
SJT,2013-04-19 22:51,0.00,0.00
SJT,2013-04-19 23:51,0.00,0.00
SJT,2013-04-20 00:51,0.00,0.00
SJT,2013-04-20 01:51,150.00,4.00
SJT,2013-04-20 02:51,170.00,5.00
SJT,2013-04-20 03:51,150.00,8.00
SJT,2013-04-20 04:51,160.00,5.00
SJT,2013-04-20 05:51,160.00,6.00
SJT,2013-04-20 06:51,130.00,4.00
SJT,2013-04-20 07:51,160.00,5.00
SJT,2013-04-20 08:51,160.00,6.00
SJT,2013-04-20 09:51,160.00,6.00
SJT,2013-04-20 10:51,160.00,8.00
SJT,2013-04-20 11:51,170.00,9.00
SJT,2013-04-20 12:51,160.00,7.00
SJT,2013-04-20 13:51,180.00,9.00
SJT,2013-04-20 14:51,180.00,21.00
SJT,2013-04-20 15:51,170.00,19.00
SJT,2013-04-20 16:51,190.00,21.00
SJT,2013-04-20 17:51,160.00,16.00
SJT,2013-04-20 18:51,170.00,14.00
SJT,2013-04-20 19:51,190.00,21.00
SJT,2013-04-20 20:51,170.00,20.00
SJT,2013-04-20 21:51,190.00,17.00
SJT,2013-04-20 22:51,180.00,16.00
SJT,2013-04-20 23:51,170.00,18.00
SJT,2013-04-21 00:51,160.00,15.00
SJT,2013-04-21 01:51,140.00,11.00
SJT,2013-04-21 02:51,130.00,7.00
SJT,2013-04-21 03:51,140.00,9.00
SJT,2013-04-21 04:51,120.00,5.00
SJT,2013-04-21 05:51,120.00,5.00
SJT,2013-04-21 06:51,100.00,4.00
SJT,2013-04-21 07:51,150.00,6.00
SJT,2013-04-21 08:51,150.00,9.00
SJT,2013-04-21 09:51,150.00,6.00
SJT,2013-04-21 10:51,150.00,4.00
SJT,2013-04-21 11:51,130.00,4.00
SJT,2013-04-21 12:51,100.00,3.00
SJT,2013-04-21 13:51,140.00,5.00
SJT,2013-04-21 14:51,190.00,13.00
SJT,2013-04-21 15:51,180.00,11.00
SJT,2013-04-21 16:51,210.00,14.00
SJT,2013-04-21 17:51,200.00,11.00
SJT,2013-04-21 18:51,220.00,7.00
SJT,2013-04-21 19:51,140.00,10.00
SJT,2013-04-21 20:51,nan,4.00
SJT,2013-04-21 21:51,200.00,5.00
SJT,2013-04-21 22:51,110.00,4.00
SJT,2013-04-21 23:51,140.00,6.00
SJT,2013-04-22 00:51,130.00,8.00
SJT,2013-04-22 01:51,120.00,7.00
SJT,2013-04-22 02:51,130.00,9.00
SJT,2013-04-22 03:51,130.00,6.00
SJT,2013-04-22 04:51,150.00,7.00
SJT,2013-04-22 05:51,140.00,7.00
SJT,2013-04-22 06:51,140.00,6.00
SJT,2013-04-22 07:51,150.00,10.00
SJT,2013-04-22 08:51,150.00,11.00
SJT,2013-04-22 09:51,160.00,8.00
SJT,2013-04-22 10:51,180.00,6.00
SJT,2013-04-22 11:42,170.00,12.00
SJT,2013-04-22 11:51,170.00,10.00
SJT,2013-04-22 12:51,180.00,15.00
SJT,2013-04-22 13:51,180.00,17.00
SJT,2013-04-22 14:39,200.00,16.00
SJT,2013-04-22 14:51,190.00,15.00
SJT,2013-04-22 15:05,190.00,19.00
SJT,2013-04-22 15:32,190.00,17.00
SJT,2013-04-22 15:51,180.00,19.00
SJT,2013-04-22 16:51,190.00,17.00
SJT,2013-04-22 17:51,190.00,15.00
SJT,2013-04-22 18:51,200.00,14.00
SJT,2013-04-22 19:51,190.00,17.00
SJT,2013-04-22 20:51,190.00,15.00
SJT,2013-04-22 21:51,210.00,16.00
SJT,2013-04-22 22:51,190.00,13.00
SJT,2013-04-22 23:51,190.00,14.00
SJT,2013-04-23 00:51,180.00,12.00
SJT,2013-04-23 01:51,170.00,12.00
SJT,2013-04-23 02:51,170.00,13.00
SJT,2013-04-23 03:51,170.00,15.00
SJT,2013-04-23 04:51,180.00,19.00
SJT,2013-04-23 05:51,180.00,16.00
SJT,2013-04-23 06:51,190.00,16.00
SJT,2013-04-23 07:51,180.00,13.00
SJT,2013-04-23 08:51,190.00,15.00
SJT,2013-04-23 09:51,190.00,10.00
SJT,2013-04-23 10:51,190.00,10.00
SJT,2013-04-23 11:37,350.00,4.00
SJT,2013-04-23 11:51,10.00,10.00
SJT,2013-04-23 12:24,140.00,4.00
SJT,2013-04-23 12:51,30.00,15.00
SJT,2013-04-23 13:06,10.00,14.00
SJT,2013-04-23 13:51,360.00,13.00
SJT,2013-04-23 14:51,360.00,12.00
SJT,2013-04-23 15:51,360.00,14.00
SJT,2013-04-23 16:51,10.00,12.00
SJT,2013-04-23 17:51,350.00,12.00
SJT,2013-04-23 18:51,340.00,11.00
SJT,2013-04-23 19:51,350.00,7.00
SJT,2013-04-23 20:51,10.00,8.00
SJT,2013-04-23 21:33,20.00,10.00
SJT,2013-04-23 21:51,20.00,10.00
SJT,2013-04-23 22:51,60.00,10.00
SJT,2013-04-23 23:51,40.00,14.00
SJT,2013-04-24 00:51,40.00,12.00
SJT,2013-04-24 01:51,50.00,11.00
SJT,2013-04-24 02:51,30.00,15.00
SJT,2013-04-24 03:51,30.00,14.00
SJT,2013-04-24 04:51,30.00,19.00
SJT,2013-04-24 05:51,20.00,16.00
SJT,2013-04-24 06:51,20.00,13.00
SJT,2013-04-24 07:51,360.00,15.00
SJT,2013-04-24 08:51,10.00,13.00
SJT,2013-04-24 09:51,20.00,12.00
SJT,2013-04-24 10:51,30.00,13.00
SJT,2013-04-24 11:51,20.00,14.00
SJT,2013-04-24 12:51,40.00,13.00
SJT,2013-04-24 13:51,40.00,13.00
SJT,2013-04-24 14:51,30.00,13.00
SJT,2013-04-24 15:51,50.00,8.00
SJT,2013-04-24 16:51,50.00,6.00
SJT,2013-04-24 17:51,50.00,7.00
SJT,2013-04-24 18:51,nan,3.00
SJT,2013-04-24 19:51,nan,6.00
SJT,2013-04-24 20:51,60.00,4.00
SJT,2013-04-24 21:51,nan,3.00
SJT,2013-04-24 22:51,70.00,10.00
SJT,2013-04-24 23:51,50.00,8.00
SJT,2013-04-25 00:51,90.00,7.00
SJT,2013-04-25 01:51,90.00,10.00
SJT,2013-04-25 02:51,80.00,9.00
SJT,2013-04-25 03:51,80.00,7.00
SJT,2013-04-25 04:51,70.00,9.00
SJT,2013-04-25 05:51,90.00,4.00
SJT,2013-04-25 06:51,80.00,9.00
SJT,2013-04-25 07:51,90.00,10.00
SJT,2013-04-25 08:51,90.00,9.00
SJT,2013-04-25 09:51,100.00,10.00
SJT,2013-04-25 10:51,80.00,7.00
SJT,2013-04-25 11:51,70.00,9.00
SJT,2013-04-25 12:51,80.00,8.00
SJT,2013-04-25 13:51,90.00,9.00
SJT,2013-04-25 14:51,90.00,11.00
SJT,2013-04-25 15:51,120.00,9.00
SJT,2013-04-25 16:51,120.00,8.00
SJT,2013-04-25 17:51,140.00,9.00
SJT,2013-04-25 18:51,130.00,6.00
SJT,2013-04-25 19:51,140.00,6.00
SJT,2013-04-25 20:51,150.00,8.00
SJT,2013-04-25 21:51,120.00,13.00
SJT,2013-04-25 22:51,130.00,11.00
SJT,2013-04-25 23:51,130.00,13.00
SJT,2013-04-26 00:51,140.00,16.00
SJT,2013-04-26 01:51,130.00,15.00
SJT,2013-04-26 02:51,140.00,16.00
SJT,2013-04-26 03:30,140.00,12.00
SJT,2013-04-26 03:39,150.00,12.00
SJT,2013-04-26 03:51,150.00,13.00
SJT,2013-04-26 04:28,160.00,12.00
SJT,2013-04-26 04:51,170.00,12.00
SJT,2013-04-26 05:30,180.00,10.00
SJT,2013-04-26 05:51,170.00,10.00
SJT,2013-04-26 06:51,170.00,10.00
SJT,2013-04-26 07:51,170.00,12.00
SJT,2013-04-26 08:51,190.00,9.00
SJT,2013-04-26 09:51,170.00,16.00
SJT,2013-04-26 10:19,180.00,15.00
SJT,2013-04-26 10:51,180.00,12.00
SJT,2013-04-26 11:51,210.00,9.00
SJT,2013-04-26 12:51,200.00,7.00
SJT,2013-04-26 13:46,170.00,13.00
SJT,2013-04-26 13:51,180.00,10.00
SJT,2013-04-26 14:01,180.00,9.00
SJT,2013-04-26 14:51,170.00,8.00
SJT,2013-04-26 15:51,190.00,19.00
SJT,2013-04-26 16:19,210.00,21.00
SJT,2013-04-26 16:51,200.00,16.00
SJT,2013-04-26 17:51,190.00,15.00
SJT,2013-04-26 18:51,190.00,15.00
SJT,2013-04-26 19:51,230.00,11.00
SJT,2013-04-26 20:51,190.00,6.00
SJT,2013-04-26 21:51,220.00,7.00
SJT,2013-04-26 22:51,230.00,6.00
SJT,2013-04-26 23:51,160.00,8.00
SJT,2013-04-27 00:51,170.00,7.00
SJT,2013-04-27 01:51,160.00,13.00
SJT,2013-04-27 02:51,170.00,17.00
SJT,2013-04-27 03:51,180.00,15.00
SJT,2013-04-27 04:51,190.00,14.00
SJT,2013-04-27 05:51,200.00,8.00
SJT,2013-04-27 06:51,330.00,15.00
SJT,2013-04-27 07:51,240.00,6.00
SJT,2013-04-27 08:51,0.00,0.00
SJT,2013-04-27 09:51,130.00,4.00
SJT,2013-04-27 10:51,170.00,6.00
SJT,2013-04-27 11:51,30.00,4.00
SJT,2013-04-27 12:47,30.00,4.00
SJT,2013-04-27 12:51,30.00,5.00
SJT,2013-04-27 13:51,40.00,13.00
SJT,2013-04-27 14:42,40.00,9.00
SJT,2013-04-27 14:51,40.00,9.00
SJT,2013-04-27 15:51,30.00,9.00
SJT,2013-04-27 16:51,nan,6.00
SJT,2013-04-27 17:51,70.00,7.00
SJT,2013-04-27 18:51,40.00,8.00
SJT,2013-04-27 19:51,50.00,9.00
SJT,2013-04-27 20:51,50.00,10.00
SJT,2013-04-27 21:51,60.00,13.00
SJT,2013-04-27 22:51,70.00,13.00
SJT,2013-04-27 23:51,70.00,12.00
SJT,2013-04-28 00:51,70.00,11.00
SJT,2013-04-28 01:51,80.00,9.00
SJT,2013-04-28 02:51,80.00,8.00
SJT,2013-04-28 03:51,90.00,6.00
SJT,2013-04-28 04:51,80.00,3.00
SJT,2013-04-28 05:51,80.00,6.00
SJT,2013-04-28 06:51,0.00,0.00
SJT,2013-04-28 07:51,60.00,3.00
SJT,2013-04-28 08:51,10.00,4.00
SJT,2013-04-28 09:51,0.00,0.00
SJT,2013-04-28 10:51,0.00,0.00
SJT,2013-04-28 11:51,0.00,0.00
SJT,2013-04-28 12:51,0.00,0.00
SJT,2013-04-28 13:51,nan,3.00
SJT,2013-04-28 14:51,190.00,8.00
SJT,2013-04-28 15:51,200.00,5.00
SJT,2013-04-28 16:51,210.00,7.00
SJT,2013-04-28 17:51,240.00,10.00
SJT,2013-04-28 18:51,150.00,10.00
SJT,2013-04-28 19:51,140.00,11.00
SJT,2013-04-28 20:51,nan,4.00
SJT,2013-04-28 21:51,150.00,12.00
SJT,2013-04-28 22:51,110.00,6.00
SJT,2013-04-28 23:51,110.00,13.00
SJT,2013-04-29 00:51,160.00,6.00
SJT,2013-04-29 01:51,190.00,5.00
SJT,2013-04-29 02:51,170.00,15.00
SJT,2013-04-29 03:51,190.00,15.00
SJT,2013-04-29 04:51,190.00,15.00
SJT,2013-04-29 05:51,200.00,9.00
SJT,2013-04-29 06:51,220.00,4.00
SJT,2013-04-29 07:51,260.00,6.00
SJT,2013-04-29 08:51,0.00,0.00
SJT,2013-04-29 09:51,0.00,0.00
SJT,2013-04-29 10:51,110.00,3.00
SJT,2013-04-29 11:51,160.00,6.00
SJT,2013-04-29 12:51,0.00,0.00
SJT,2013-04-29 13:51,290.00,6.00
SJT,2013-04-29 14:51,0.00,0.00
SJT,2013-04-29 15:51,190.00,6.00
SJT,2013-04-29 16:51,210.00,10.00
SJT,2013-04-29 17:51,210.00,8.00
SJT,2013-04-29 18:51,200.00,7.00
SJT,2013-04-29 19:51,190.00,4.00
SJT,2013-04-29 20:51,180.00,10.00
SJT,2013-04-29 21:51,190.00,9.00
SJT,2013-04-29 22:51,170.00,7.00
SJT,2013-04-29 23:51,210.00,9.00
SJT,2013-04-30 00:51,190.00,7.00
SJT,2013-04-30 01:51,140.00,6.00
SJT,2013-04-30 02:51,150.00,8.00
SJT,2013-04-30 03:51,160.00,7.00
SJT,2013-04-30 04:51,150.00,12.00
SJT,2013-04-30 05:51,160.00,15.00
SJT,2013-04-30 06:51,170.00,15.00
SJT,2013-04-30 07:51,170.00,11.00
SJT,2013-04-30 08:51,190.00,9.00
SJT,2013-04-30 09:51,190.00,9.00
SJT,2013-04-30 10:51,200.00,11.00
SJT,2013-04-30 11:51,210.00,11.00
SJT,2013-04-30 12:51,190.00,7.00
SJT,2013-04-30 13:51,190.00,14.00
SJT,2013-04-30 14:00,200.00,14.00
SJT,2013-04-30 14:24,190.00,13.00
SJT,2013-04-30 14:51,180.00,12.00
SJT,2013-04-30 15:51,180.00,11.00
SJT,2013-04-30 16:51,170.00,12.00
SJT,2013-04-30 17:51,180.00,13.00
SJT,2013-04-30 18:51,180.00,8.00
SJT,2013-04-30 19:51,220.00,8.00
SJT,2013-04-30 20:51,190.00,10.00
SJT,2013-04-30 21:51,180.00,7.00
SJT,2013-04-30 22:51,180.00,10.00
SJT,2013-04-30 23:51,180.00,9.00
SJT,2013-05-01 00:51,170.00,8.00
SJT,2013-05-01 01:51,160.00,5.00
SJT,2013-05-01 02:51,150.00,4.00
SJT,2013-05-01 03:51,170.00,11.00
SJT,2013-05-01 04:51,nan,4.00
SJT,2013-05-01 05:51,40.00,14.00
SJT,2013-05-01 06:51,70.00,11.00
SJT,2013-05-01 07:51,120.00,6.00
SJT,2013-05-01 08:51,160.00,11.00
SJT,2013-05-01 09:51,180.00,9.00
SJT,2013-05-01 10:51,190.00,11.00
SJT,2013-05-01 11:51,190.00,13.00
SJT,2013-05-01 12:51,190.00,9.00
SJT,2013-05-01 13:51,200.00,18.00
SJT,2013-05-01 14:51,190.00,12.00
SJT,2013-05-01 15:51,220.00,12.00
SJT,2013-05-01 16:51,210.00,9.00
SJT,2013-05-01 17:51,240.00,6.00
SJT,2013-05-01 18:51,250.00,4.00
SJT,2013-05-01 19:51,330.00,3.00
SJT,2013-05-01 20:51,40.00,6.00
SJT,2013-05-01 21:51,80.00,7.00
SJT,2013-05-01 22:51,80.00,13.00
SJT,2013-05-01 23:51,40.00,13.00
SJT,2013-05-02 00:09,50.00,14.00
SJT,2013-05-02 00:29,150.00,11.00
SJT,2013-05-02 00:51,110.00,6.00
SJT,2013-05-02 01:32,190.00,9.00
SJT,2013-05-02 01:51,290.00,9.00
SJT,2013-05-02 02:11,210.00,4.00
SJT,2013-05-02 02:33,nan,3.00
SJT,2013-05-02 02:51,320.00,3.00
SJT,2013-05-02 03:22,20.00,22.00
SJT,2013-05-02 03:51,20.00,17.00
SJT,2013-05-02 04:51,60.00,13.00
SJT,2013-05-02 05:51,30.00,15.00
SJT,2013-05-02 06:49,20.00,20.00
SJT,2013-05-02 06:51,20.00,20.00
SJT,2013-05-02 07:51,360.00,20.00
SJT,2013-05-02 08:51,360.00,20.00
SJT,2013-05-02 09:51,360.00,18.00
SJT,2013-05-02 10:51,340.00,15.00
SJT,2013-05-02 11:51,340.00,19.00
SJT,2013-05-02 12:51,350.00,22.00
SJT,2013-05-02 13:51,340.00,14.00
SJT,2013-05-02 14:51,360.00,17.00
SJT,2013-05-02 15:51,360.00,22.00
SJT,2013-05-02 16:51,340.00,19.00
SJT,2013-05-02 17:51,360.00,23.00
SJT,2013-05-02 18:51,350.00,24.00
SJT,2013-05-02 19:51,350.00,20.00
SJT,2013-05-02 20:47,350.00,19.00
SJT,2013-05-02 20:51,360.00,19.00
SJT,2013-05-02 21:51,360.00,20.00
SJT,2013-05-02 22:51,350.00,24.00
SJT,2013-05-02 23:51,360.00,20.00
SJT,2013-05-03 00:51,360.00,21.00
SJT,2013-05-03 01:51,360.00,17.00
SJT,2013-05-03 02:51,360.00,12.00
SJT,2013-05-03 03:51,340.00,7.00
SJT,2013-05-03 04:51,330.00,8.00
SJT,2013-05-03 05:51,310.00,8.00
SJT,2013-05-03 06:51,300.00,7.00
SJT,2013-05-03 07:51,310.00,7.00
SJT,2013-05-03 09:51,280.00,6.00
SJT,2013-05-03 10:51,280.00,8.00
SJT,2013-05-03 11:51,280.00,5.00
SJT,2013-05-03 12:51,290.00,9.00
SJT,2013-05-03 13:51,310.00,9.00
SJT,2013-05-03 14:51,330.00,9.00
SJT,2013-05-03 15:51,350.00,12.00
SJT,2013-05-03 16:51,350.00,8.00
SJT,2013-05-03 17:51,350.00,7.00
SJT,2013-05-03 18:51,290.00,9.00
SJT,2013-05-03 19:51,nan,5.00
SJT,2013-05-03 20:51,320.00,8.00
SJT,2013-05-03 21:51,240.00,7.00
SJT,2013-05-03 22:51,nan,3.00
SJT,2013-05-03 23:51,270.00,6.00
SJT,2013-05-04 00:51,300.00,3.00
SJT,2013-05-04 01:51,190.00,4.00
SJT,2013-05-04 02:51,200.00,5.00
SJT,2013-05-04 03:51,190.00,7.00
SJT,2013-05-04 04:51,190.00,7.00
SJT,2013-05-04 05:51,210.00,6.00
SJT,2013-05-04 06:51,200.00,8.00
SJT,2013-05-04 07:51,220.00,4.00
SJT,2013-05-04 08:51,240.00,7.00
SJT,2013-05-04 09:51,220.00,3.00
SJT,2013-05-04 10:51,260.00,7.00
SJT,2013-05-04 11:51,260.00,6.00
SJT,2013-05-04 12:51,250.00,6.00
SJT,2013-05-04 13:51,250.00,9.00
SJT,2013-05-04 14:51,nan,3.00
SJT,2013-05-04 15:51,nan,5.00
SJT,2013-05-04 16:51,50.00,4.00
SJT,2013-05-04 17:51,350.00,7.00
SJT,2013-05-04 18:51,70.00,5.00
SJT,2013-05-04 19:51,40.00,4.00
SJT,2013-05-04 20:51,nan,3.00
SJT,2013-05-04 21:51,30.00,9.00
SJT,2013-05-04 22:51,10.00,10.00
SJT,2013-05-04 23:51,340.00,6.00
SJT,2013-05-05 00:51,50.00,7.00
SJT,2013-05-05 01:51,70.00,5.00
SJT,2013-05-05 02:51,80.00,7.00
SJT,2013-05-05 03:51,90.00,5.00
SJT,2013-05-05 04:51,20.00,3.00
SJT,2013-05-05 05:51,50.00,4.00
SJT,2013-05-05 06:51,40.00,5.00
SJT,2013-05-05 07:51,40.00,3.00
SJT,2013-05-05 08:51,20.00,5.00
SJT,2013-05-05 09:51,30.00,5.00
SJT,2013-05-05 10:51,30.00,7.00
SJT,2013-05-05 11:51,50.00,8.00
SJT,2013-05-05 12:51,50.00,9.00
SJT,2013-05-05 13:51,60.00,9.00
