station,valid, drct ,  sknt
SJT,2013-01-28 19:51,200.00,18.00
SJT,2013-01-28 20:51,180.00,15.00
SJT,2013-01-28 21:51,180.00,14.00
SJT,2013-01-28 22:51,180.00,12.00
SJT,2013-01-28 23:51,180.00,12.00
SJT,2013-01-29 00:51,200.00,9.00
SJT,2013-01-29 01:51,180.00,7.00
SJT,2013-01-29 02:51,160.00,10.00
SJT,2013-01-29 03:51,170.00,13.00
SJT,2013-01-29 04:51,170.00,12.00
SJT,2013-01-29 05:51,170.00,15.00
SJT,2013-01-29 06:51,160.00,13.00
SJT,2013-01-29 07:51,170.00,17.00
SJT,2013-01-29 08:51,180.00,13.00
SJT,2013-01-29 09:51,180.00,16.00
SJT,2013-01-29 10:51,190.00,13.00
SJT,2013-01-29 11:51,180.00,12.00
SJT,2013-01-29 12:51,190.00,10.00
SJT,2013-01-29 13:51,190.00,12.00
SJT,2013-01-29 14:51,190.00,14.00
SJT,2013-01-29 15:51,200.00,15.00
SJT,2013-01-29 16:18,310.00,16.00
SJT,2013-01-29 16:39,300.00,17.00
SJT,2013-01-29 16:51,290.00,15.00
SJT,2013-01-29 17:34,300.00,16.00
SJT,2013-01-29 17:51,300.00,18.00
SJT,2013-01-29 18:51,290.00,24.00
SJT,2013-01-29 19:51,290.00,25.00
SJT,2013-01-29 20:51,290.00,25.00
SJT,2013-01-29 21:51,270.00,26.00
SJT,2013-01-29 22:51,270.00,23.00
SJT,2013-01-29 23:51,270.00,26.00
SJT,2013-01-30 00:51,270.00,22.00
SJT,2013-01-30 01:51,280.00,25.00
SJT,2013-01-30 02:51,280.00,25.00
SJT,2013-01-30 03:51,260.00,20.00
SJT,2013-01-30 04:51,260.00,20.00
SJT,2013-01-30 05:51,270.00,22.00
SJT,2013-01-30 06:51,270.00,15.00
SJT,2013-01-30 07:51,270.00,12.00
SJT,2013-01-30 08:51,280.00,18.00
SJT,2013-01-30 09:51,310.00,21.00
SJT,2013-01-30 10:51,290.00,13.00
SJT,2013-01-30 11:51,300.00,12.00
SJT,2013-01-30 12:51,290.00,12.00
SJT,2013-01-30 13:51,260.00,6.00
SJT,2013-01-30 14:51,310.00,12.00
SJT,2013-01-30 15:51,330.00,14.00
SJT,2013-01-30 16:51,310.00,12.00
SJT,2013-01-30 17:51,300.00,14.00
SJT,2013-01-30 18:51,310.00,10.00
SJT,2013-01-30 19:51,280.00,15.00
SJT,2013-01-30 20:51,270.00,14.00
SJT,2013-01-30 21:51,310.00,12.00
SJT,2013-01-30 22:51,280.00,11.00
SJT,2013-01-30 23:51,280.00,9.00
