PlantId,year,Month,PlantName,OperatorName,OperatorId,PlantState,CensusRegion,NERCRegion,ReportedPrimeMover,ReportedFuelTypeCode,Netgen,NetGenerationMegawatthours,month_id,daysmonth,monthyear,cap,CF,C_SH1,C_SH2,C_PR,Gen_SH1,Gen_SH2,Gen_PR,season,seasonyear,CF_SH1,CF_SH2,CF_PR,align_raw,align_spd,align_spd3,CF_SH1_hat,CF_SH1_hat_no,CFrat,CFrat_no,CFdiff,CFdiff_no
56488,2010,April,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,39646,372332,4,30,28,100.8000030517578,.5462687015533447,100.8000030517578,148.5,0,39646,56479,,2,10,.5462687,.52823609,,.58822578,.60662174,.63017273,.51487851,.51487851,.94253707,.94253707,-.03139019,-.03139019
56488,2010,May,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,29370,372332,5,31,29,100.8000030517578,.3916250467300415,100.8000030517578,148.5,0,29370,43456,,2,10,.39162505,.39332393,,.43680269,.45634726,.50849992,.39258859,.39258859,1.0024604,1.0024604,.00096353889,.00096353889
56488,2010,June,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,33574,372332,6,30,30,100.8000030517578,.4626047015190125,100.8000030517578,148.5,0,33574,40456,,3,11,.4626047,.37837636,,.53302199,.54801416,.57823336,.38459069,.38459069,.83135921,.83135921,-.078014016,-.078014016
56488,2010,July,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,29313,372332,7,31,31,100.8000030517578,.3908649981021881,100.8000030517578,148.5,0,29313,43673,,3,11,.390865,.39528802,,.53268856,.56861764,.61454248,.36910182,.36910182,.9443205,.9443205,-.021763176,-.021763176
56488,2010,August,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,28652,372332,8,31,32,100.8000030517578,.3820511102676392,100.8000030517578,148.5,0,28652,47646,,3,11,.38205111,.43124795,,.51781356,.54317307,.5837909,.4192284,.4192284,1.0973097,1.0973097,.037177294,.037177294
56488,2010,September,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,32385,372332,9,30,33,100.8000030517578,.4462218880653381,100.8000030517578,148.5,0,32385,49967,,4,12,.44622189,.46733072,,.50419581,.53447574,.58618307,.45521411,.45521411,1.020152,1.020152,.0089922249,.0089922249
56488,2010,October,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,31369,372332,10,31,34,100.8000030517578,.4182800948619843,100.8000030517578,148.5,0,31369,57351,,4,12,.41828009,.51908875,,.55511326,.57624781,.62297851,.49583301,.49583301,1.1854091,1.1854091,.077552915,.077552915
56488,2010,November,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,35139,372332,11,30,35,100.8000030517578,.484168291091919,100.8000030517578,148.5,0,35139,53069,,4,12,.48416829,.49634305,,.55394989,.55594528,.55895847,.4950912,.4950912,1.0225601,1.0225601,.010922909,.010922909
56488,2010,December,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC ,SPP,WT,WND,33057,372332,12,31,36,100.8000030517578,.440788209438324,100.8000030517578,148.5,0,33057,47473,,1,12,.44078821,.42968214,,.4985207,.5136174,.54615664,.42248932,.42248932,.95848596,.95848596,-.018298894,-.018298894
56488,2011,January,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,28784,369911,1,31,37,100.8000030517578,.3838112056255341,100.8000030517578,148.5,0,28784,42031,,1,13,.38381121,.38042614,,.54601812,.5338105,.51537895,.38177073,.38177073,.99468362,.99468362,-.0020404756,-.0020404756
